,acq_week,N_week_cohort,initial_order,initial_order_per_cust,initial_spend,initial_aov,orders,orders_per_cust,spend,aov,year,holidays,weekofyear,linear,linear_1,merchant_index,merchant,category,subcategory
11876,2019-09-08,350,350,1.0,13826.05,39.503,364,1.04,14313.22,39.322032967033,0.75,0,36,0.863636363636364,0.745867768595041,1062,logans_roadhouse,Restaurants,Casual Dining
11877,2019-09-15,408,408,1.0,17843.9486,43.7351681372549,417,1.02205882352941,18308.2486,43.9046729016787,0.75,0,37,0.869318181818182,0.75571410123967,1062,logans_roadhouse,Restaurants,Casual Dining
11878,2019-09-22,455,455,1.0,19776.5243,43.4648885714286,464,1.01978021978022,19982.2443,43.0651816810345,0.75,0,38,0.875,0.765625,1062,logans_roadhouse,Restaurants,Casual Dining
11879,2019-09-29,489,489,1.0,22336.0672,45.6770290388548,499,1.02044989775051,22956.0772,46.0041627254509,0.75,0,39,0.880681818181818,0.775600464876033,1062,logans_roadhouse,Restaurants,Casual Dining
11880,2019-10-06,450,450,1.0,19954.5586,44.3434635555556,456,1.01333333333333,20158.9586,44.2082425438597,0.75,0,40,0.886363636363636,0.785640495867769,1062,logans_roadhouse,Restaurants,Casual Dining
11881,2019-10-13,549,549,1.0,25435.8772,46.3312881602915,564,1.02732240437158,25892.6572,45.9089666666667,0.75,0,41,0.892045454545455,0.795745092975207,1062,logans_roadhouse,Restaurants,Casual Dining
11882,2019-10-20,485,485,1.0,19245.74,39.6819381443299,495,1.02061855670103,19522.7,39.439797979798,0.75,0,42,0.897727272727273,0.805914256198347,1062,logans_roadhouse,Restaurants,Casual Dining
11883,2019-10-27,487,487,1.0,20637.9443,42.3777090349076,500,1.02669404517454,21067.2043,42.1344086,0.75,0,43,0.903409090909091,0.81614798553719,1062,logans_roadhouse,Restaurants,Casual Dining
11884,2019-11-03,525,525,1.0,22989.5629,43.7896436190476,539,1.02666666666667,23582.3829,43.7521018552876,0.75,0,44,0.909090909090909,0.826446280991736,1062,logans_roadhouse,Restaurants,Casual Dining
11885,2019-11-10,590,590,1.0,24393.6343,41.3451428813559,602,1.02033898305085,24722.9643,41.0680470099668,0.75,0,45,0.914772727272727,0.836809142561983,1062,logans_roadhouse,Restaurants,Casual Dining
11886,2019-11-17,501,501,1.0,21196.6343,42.3086512974052,515,1.02794411177645,21582.7843,41.9083190291262,0.75,0,46,0.920454545454546,0.847236570247934,1062,logans_roadhouse,Restaurants,Casual Dining
11887,2019-11-24,409,409,1.0,20602.9572,50.3739784841076,422,1.03178484107579,21058.3072,49.9012018957346,0.75,0,47,0.926136363636364,0.857728564049587,1062,logans_roadhouse,Restaurants,Casual Dining
11888,2019-12-01,360,360,1.0,18266.9572,50.7415477777778,376,1.04444444444444,18851.0872,50.135870212766,0.75,0,48,0.931818181818182,0.868285123966942,1062,logans_roadhouse,Restaurants,Casual Dining
11889,2019-12-08,476,476,1.0,23752.4200999999,49.9000422268906,493,1.03571428571429,24285.4300999999,49.260507302231,0.75,0,49,0.9375,0.87890625,1062,logans_roadhouse,Restaurants,Casual Dining
11890,2019-12-15,466,466,1.0,21345.2986,45.8053618025751,477,1.02360515021459,21868.9086,45.8467685534591,0.75,0,50,0.943181818181818,0.889591942148761,1062,logans_roadhouse,Restaurants,Casual Dining
11891,2019-12-22,409,409,1.0,22274.2729,54.4603249388753,415,1.01466992665037,22524.9829,54.2770672289157,0.75,0,51,0.948863636363636,0.900342200413223,1062,logans_roadhouse,Restaurants,Casual Dining
11892,2019-12-29,409,409,1.0,20404.2429,49.8881244498778,418,1.02200488997555,20723.3629,49.5774232057416,0.75,0,52,0.954545454545455,0.911157024793389,1062,logans_roadhouse,Restaurants,Casual Dining
11893,2020-01-05,402,402,1.0,18083.7143,44.9843639303483,416,1.03482587064677,18529.3243,44.5416449519231,1.0,0,1,0.960227272727273,0.922036415289256,1062,logans_roadhouse,Restaurants,Casual Dining
11894,2020-01-12,357,357,1.0,15619.62,43.7524369747899,369,1.03361344537815,16229.21,43.9815989159892,1.0,0,2,0.965909090909091,0.932980371900826,1062,logans_roadhouse,Restaurants,Casual Dining
11895,2020-01-19,399,399,1.0,18126.9886,45.431049122807,406,1.01754385964912,18353.7986,45.2064004926108,1.0,0,3,0.971590909090909,0.943988894628099,1062,logans_roadhouse,Restaurants,Casual Dining
11896,2020-01-26,394,394,1.0,18955.3886,48.1101233502538,412,1.04568527918782,19570.4586,47.5011131067961,1.0,0,4,0.977272727272727,0.955061983471074,1062,logans_roadhouse,Restaurants,Casual Dining
11897,2020-02-02,410,410,1.0,17954.4843,43.7914251219512,420,1.02439024390244,18161.3843,43.2413911904762,1.0,0,5,0.982954545454546,0.966199638429752,1062,logans_roadhouse,Restaurants,Casual Dining
11898,2020-02-09,442,442,1.0,20582.4143,46.5665481900453,455,1.02941176470588,20953.5443,46.0517457142857,1.0,0,6,0.988636363636364,0.977401859504132,1062,logans_roadhouse,Restaurants,Casual Dining
11899,2020-02-16,442,442,1.0,21786.0329,49.2896671945702,448,1.01357466063348,22004.4229,49.1170154017857,1.0,0,7,0.994318181818182,0.988668646694215,1062,logans_roadhouse,Restaurants,Casual Dining
11900,2020-02-23,447,447,1.0,20978.5986,46.9319879194631,456,1.02013422818792,21354.2986,46.8296021929825,1.0,0,8,1.0,1.0,1062,logans_roadhouse,Restaurants,Casual Dining
11901,2016-10-09,689,689,1.0,630307.127,914.814407837446,721,1.04644412191582,661058.647,916.863588072122,0.0,0,40,0.0,0.0,1063,ashley_furniture,Home,Home Furnishings
11902,2016-10-16,518,518,1.0,510700.024,985.907382239382,552,1.06563706563707,542181.044,982.212036231884,0.0,0,41,0.0056818181818181,3.22830578512397e-05,1063,ashley_furniture,Home,Home Furnishings
11903,2016-10-23,557,557,1.0,587916.081,1055.50463375224,583,1.04667863554758,599889.441,1028.96988164666,0.0,0,42,0.0113636363636364,0.0001291322314049,1063,ashley_furniture,Home,Home Furnishings
11904,2016-10-30,541,541,1.0,610028.778,1127.59478373383,566,1.04621072088725,637579.158,1126.4649434629,0.0,0,43,0.0170454545454545,0.0002905475206611,1063,ashley_furniture,Home,Home Furnishings
11905,2016-11-06,754,754,1.0,798139.511,1058.54046551724,800,1.06100795755968,834353.011,1042.94126375,0.0,0,44,0.0227272727272727,0.0005165289256198,1063,ashley_furniture,Home,Home Furnishings
11906,2016-11-13,684,684,1.0,640576.627,936.515536549708,707,1.03362573099415,658749.247,931.752824611032,0.0,0,45,0.0284090909090909,0.0008070764462809,1063,ashley_furniture,Home,Home Furnishings
11907,2016-11-20,1011,1011,1.0,936032.83,925.848496538081,1077,1.06528189910979,1010032.52,937.820352831941,0.0,0,46,0.0340909090909091,0.0011621900826446,1063,ashley_furniture,Home,Home Furnishings
11908,2016-11-27,845,845,1.0,822024.611,972.810190532544,893,1.05680473372781,907439.908,1016.17010974244,0.0,0,47,0.0397727272727273,0.0015818698347107,1063,ashley_furniture,Home,Home Furnishings
11909,2016-12-04,521,521,1.0,427566.51,820.665086372361,545,1.04606525911708,440102.61,807.527724770642,0.0,0,48,0.0454545454545455,0.0020661157024793,1063,ashley_furniture,Home,Home Furnishings
11910,2016-12-11,451,451,1.0,451707.184,1001.56803547672,471,1.04434589800443,465687.164,988.720093418259,0.0,0,49,0.0511363636363636,0.0026149276859504,1063,ashley_furniture,Home,Home Furnishings
11911,2016-12-18,496,496,1.0,522962.161,1054.35919556452,514,1.03629032258065,540357.511,1051.27920428016,0.0,0,50,0.0568181818181818,0.0032283057851239,1063,ashley_furniture,Home,Home Furnishings
11912,2016-12-25,627,627,1.0,635076.774,1012.88161722488,656,1.04625199362041,652187.434,994.188161585366,0.0,1,51,0.0625,0.00390625,1063,ashley_furniture,Home,Home Furnishings
11913,2017-01-01,702,702,1.0,688183.534,980.318424501425,727,1.03561253561254,701814.014,965.356277854195,0.25,1,52,0.0681818181818182,0.0046487603305785,1063,ashley_furniture,Home,Home Furnishings
11914,2017-01-08,563,563,1.0,495901.587,880.819870337478,597,1.06039076376554,513631.907,860.354953098828,0.25,0,1,0.0738636363636364,0.0054558367768595,1063,ashley_furniture,Home,Home Furnishings
11915,2017-01-15,657,657,1.0,578045.847,879.826251141552,686,1.0441400304414,598663.867,872.687852769679,0.25,0,2,0.0795454545454545,0.0063274793388429,1063,ashley_furniture,Home,Home Furnishings
11916,2017-01-22,507,507,1.0,464817.557,916.799915187377,530,1.04536489151874,481368.647,908.242730188679,0.25,0,3,0.0852272727272727,0.0072636880165289,1063,ashley_furniture,Home,Home Furnishings
11917,2017-01-29,618,618,1.0,680172.791,1100.60322168285,639,1.03398058252427,694221.481,1086.41859311424,0.25,0,4,0.0909090909090909,0.0082644628099173,1063,ashley_furniture,Home,Home Furnishings
11918,2017-02-05,528,528,1.0,547066.417,1036.11063825758,551,1.04356060606061,577560.387,1048.20396914701,0.25,0,5,0.0965909090909091,0.0093298037190082,1063,ashley_furniture,Home,Home Furnishings
11919,2017-02-12,712,712,1.0,768664.401,1079.58483286517,750,1.05337078651685,798343.221,1064.457628,0.25,0,6,0.102272727272727,0.0104597107438017,1063,ashley_furniture,Home,Home Furnishings
11920,2017-02-19,1040,1040,1.0,1050113.077,1009.7241125,1106,1.06346153846154,1144886.564,1035.15964195298,0.25,0,7,0.107954545454545,0.0116541838842975,1063,ashley_furniture,Home,Home Furnishings
11921,2017-02-26,813,813,1.0,740681.04,911.046789667897,856,1.05289052890529,771872.1,901.719742990654,0.25,0,8,0.113636363636364,0.0129132231404959,1063,ashley_furniture,Home,Home Furnishings
11922,2017-03-05,723,723,1.0,679019.65,939.169640387275,761,1.05255878284924,720041.77,946.178409986859,0.25,0,9,0.119318181818182,0.0142368285123967,1063,ashley_furniture,Home,Home Furnishings
11923,2017-03-12,743,743,1.0,782876.661,1053.66979946164,791,1.06460296096904,818420.581,1034.66571554994,0.25,0,10,0.125,0.015625,1063,ashley_furniture,Home,Home Furnishings
11924,2017-03-19,673,673,1.0,626039.88,930.222704309064,704,1.04606240713224,695220.107,987.528561079545,0.25,0,11,0.130681818181818,0.0170777376033058,1063,ashley_furniture,Home,Home Furnishings
11925,2017-03-26,590,590,1.0,640398.104,1085.42051525424,628,1.06440677966102,677680.684,1079.10936942675,0.25,0,12,0.136363636363636,0.018595041322314,1063,ashley_furniture,Home,Home Furnishings
11926,2017-04-02,565,565,1.0,582534.904,1031.03522831858,604,1.06902654867257,724749.415,1199.91625,0.25,0,13,0.142045454545455,0.0201769111570248,1063,ashley_furniture,Home,Home Furnishings
11927,2017-04-09,555,555,1.0,674277.421,1214.91427207207,589,1.06126126126126,690716.471,1172.6934991511,0.25,0,14,0.147727272727273,0.021823347107438,1063,ashley_furniture,Home,Home Furnishings
11928,2017-04-16,482,482,1.0,466767.297,968.396881742738,502,1.04149377593361,486606.127,969.334914342629,0.25,0,15,0.153409090909091,0.0235343491735537,1063,ashley_furniture,Home,Home Furnishings
11929,2017-04-23,624,624,1.0,698832.971,1119.92463301282,660,1.05769230769231,720970.741,1092.37991060606,0.25,0,16,0.159090909090909,0.0253099173553719,1063,ashley_furniture,Home,Home Furnishings
11930,2017-04-30,612,612,1.0,856377.652,1399.30988888889,650,1.06209150326797,893916.742,1375.25652615385,0.25,0,17,0.164772727272727,0.0271500516528926,1063,ashley_furniture,Home,Home Furnishings
11931,2017-05-07,539,539,1.0,572536.961,1062.22070686456,569,1.0556586270872,640987.548,1126.51590158172,0.25,0,18,0.170454545454545,0.0290547520661157,1063,ashley_furniture,Home,Home Furnishings
11932,2017-05-14,555,555,1.0,667557.751,1202.80675855856,589,1.06126126126126,691431.851,1173.90806621392,0.25,0,19,0.176136363636364,0.0310240185950413,1063,ashley_furniture,Home,Home Furnishings
11933,2017-05-21,717,717,1.0,1001122.429,1396.26559135286,758,1.05718270571827,1080557.746,1425.53792348285,0.25,0,20,0.181818181818182,0.0330578512396694,1063,ashley_furniture,Home,Home Furnishings
11934,2017-05-28,923,923,1.0,1148611.162,1244.43246153846,972,1.05308775731311,1194667.522,1229.0818127572,0.25,0,21,0.1875,0.03515625,1063,ashley_furniture,Home,Home Furnishings
11935,2017-06-04,538,538,1.0,496690.367,923.216295539033,567,1.05390334572491,522084.567,920.784068783069,0.25,0,22,0.193181818181818,0.0373192148760331,1063,ashley_furniture,Home,Home Furnishings
11936,2017-06-11,506,506,1.0,540423.947,1068.03151581028,526,1.0395256916996,549997.057,1045.62178136882,0.25,0,23,0.198863636363636,0.0395467458677686,1063,ashley_furniture,Home,Home Furnishings
11937,2017-06-18,539,539,1.0,479571.13,889.742356215213,569,1.0556586270872,500079.63,878.874569420035,0.25,0,24,0.204545454545455,0.0418388429752066,1063,ashley_furniture,Home,Home Furnishings
11938,2017-06-25,691,691,1.0,783885.748,1134.42221128799,730,1.05643994211288,824227.308,1129.07850410959,0.25,0,25,0.210227272727273,0.0441955061983471,1063,ashley_furniture,Home,Home Furnishings
11939,2017-07-02,890,890,1.0,1097644.872,1233.30884494382,940,1.0561797752809,1180214.409,1255.54724361702,0.25,0,26,0.215909090909091,0.0466167355371901,1063,ashley_furniture,Home,Home Furnishings
11940,2017-07-09,593,593,1.0,698045.508,1177.14250927487,629,1.06070826306914,728079.958,1157.51980604134,0.25,0,27,0.221590909090909,0.0491025309917355,1063,ashley_furniture,Home,Home Furnishings
11941,2017-07-16,729,729,1.0,821110.381,1126.35168861454,763,1.04663923182442,879384.738,1152.53569855832,0.25,0,28,0.227272727272727,0.0516528925619835,1063,ashley_furniture,Home,Home Furnishings
11942,2017-07-23,623,623,1.0,684468.491,1098.66531460674,653,1.04815409309791,704987.131,1079.61275803982,0.25,0,29,0.232954545454545,0.0542678202479339,1063,ashley_furniture,Home,Home Furnishings
11943,2017-07-30,681,681,1.0,701658.674,1030.33579148311,722,1.06020558002937,732407.774,1014.41519944598,0.25,0,30,0.238636363636364,0.0569473140495868,1063,ashley_furniture,Home,Home Furnishings
11944,2017-08-06,628,628,1.0,645007.964,1027.08274522293,661,1.05254777070064,676382.054,1023.27088350983,0.25,0,31,0.244318181818182,0.0596913739669422,1063,ashley_furniture,Home,Home Furnishings
11945,2017-08-13,638,638,1.0,727724.821,1140.63451567398,663,1.03918495297806,747078.081,1126.81460180996,0.25,0,32,0.25,0.0625,1063,ashley_furniture,Home,Home Furnishings
11946,2017-08-20,567,567,1.0,644716.261,1137.06571604938,594,1.04761904761905,672246.151,1131.72752693603,0.25,0,33,0.255681818181818,0.0653731921487603,1063,ashley_furniture,Home,Home Furnishings
11947,2017-08-27,784,784,1.0,813490.917,1037.61596556122,837,1.06760204081633,928803.611,1109.68173357228,0.25,0,34,0.261363636363636,0.0683109504132231,1063,ashley_furniture,Home,Home Furnishings
11948,2017-09-03,918,918,1.0,955786.028,1041.16125054466,986,1.07407407407407,1006223.168,1020.51031237323,0.25,0,35,0.267045454545455,0.0713132747933884,1063,ashley_furniture,Home,Home Furnishings
11949,2017-09-10,468,468,1.0,491357.514,1049.90921794872,489,1.04487179487179,513892.684,1050.90528425358,0.25,0,36,0.272727272727273,0.0743801652892562,1063,ashley_furniture,Home,Home Furnishings
11950,2017-09-17,503,503,1.0,479112.677,952.510292246521,522,1.03777335984095,491679.807,941.91533908046,0.25,0,37,0.278409090909091,0.0775116219008265,1063,ashley_furniture,Home,Home Furnishings
11951,2017-09-24,515,515,1.0,554888.911,1077.45419611651,547,1.0621359223301,590262.331,1079.09018464351,0.25,0,38,0.284090909090909,0.0807076446280992,1063,ashley_furniture,Home,Home Furnishings
11952,2017-10-01,612,612,1.0,637133.544,1041.06788235294,647,1.05718954248366,663874.044,1026.080438949,0.25,0,39,0.289772727272727,0.0839682334710744,1063,ashley_furniture,Home,Home Furnishings
11953,2017-10-08,564,564,1.0,555851.487,985.552281914894,592,1.04964539007092,576077.687,973.104201013514,0.25,0,40,0.295454545454545,0.0872933884297521,1063,ashley_furniture,Home,Home Furnishings
11954,2017-10-15,517,517,1.0,533642.064,1032.18967891683,549,1.06189555125725,591808.601,1077.97559380692,0.25,0,41,0.301136363636364,0.0906831095041322,1063,ashley_furniture,Home,Home Furnishings
11955,2017-10-22,498,498,1.0,637957.208,1281.03857028112,526,1.05622489959839,661139.368,1256.91895057034,0.25,0,42,0.306818181818182,0.0941373966942149,1063,ashley_furniture,Home,Home Furnishings
11956,2017-10-29,572,572,1.0,515480.31,901.189353146853,609,1.06468531468531,540871.12,888.129917898194,0.25,0,43,0.3125,0.09765625,1063,ashley_furniture,Home,Home Furnishings
11957,2017-11-05,733,733,1.0,687092.177,937.369954979536,772,1.05320600272851,735502.447,952.723376943005,0.25,0,44,0.318181818181818,0.101239669421488,1063,ashley_furniture,Home,Home Furnishings
11958,2017-11-12,651,651,1.0,801114.008,1230.58987403994,677,1.03993855606759,823006.428,1215.66680649926,0.25,0,45,0.323863636363636,0.104887654958678,1063,ashley_furniture,Home,Home Furnishings
11959,2017-11-19,912,912,1.0,993768.288,1089.65821052632,964,1.05701754385965,1086263.505,1126.82936203319,0.25,0,46,0.329545454545455,0.10860020661157,1063,ashley_furniture,Home,Home Furnishings
11960,2017-11-26,841,841,1.0,817511.361,972.070583828775,884,1.05112960760999,882359.108,998.143787330317,0.25,0,47,0.335227272727273,0.112377324380165,1063,ashley_furniture,Home,Home Furnishings
11961,2017-12-03,537,537,1.0,713762.849,1329.16731657356,559,1.04096834264432,740194.609,1324.14062432916,0.25,0,48,0.340909090909091,0.116219008264463,1063,ashley_furniture,Home,Home Furnishings
11962,2017-12-10,462,462,1.0,533317.261,1154.36636580087,482,1.04329004329004,552111.261,1145.45904771784,0.25,0,49,0.346590909090909,0.120125258264463,1063,ashley_furniture,Home,Home Furnishings
11963,2017-12-17,446,446,1.0,368800.07,826.905986547085,472,1.05829596412556,428124.477,907.043383474576,0.25,0,50,0.352272727272727,0.124096074380165,1063,ashley_furniture,Home,Home Furnishings
11964,2017-12-24,514,514,1.0,514153.444,1000.29852918288,551,1.07198443579767,537608.834,975.696613430127,0.25,0,51,0.357954545454545,0.12813145661157,1063,ashley_furniture,Home,Home Furnishings
11965,2017-12-31,645,645,1.0,736324.688,1141.58866356589,687,1.06511627906977,757657.348,1102.84912372635,0.25,0,52,0.363636363636364,0.132231404958678,1063,ashley_furniture,Home,Home Furnishings
11966,2018-01-07,466,466,1.0,593904.508,1274.47319313305,490,1.05150214592275,617449.898,1260.10183265306,0.5,0,1,0.369318181818182,0.136395919421488,1063,ashley_furniture,Home,Home Furnishings
11967,2018-01-14,595,595,1.0,646895.631,1087.21954789916,633,1.06386554621849,676430.961,1068.61131279621,0.5,0,2,0.375,0.140625,1063,ashley_furniture,Home,Home Furnishings
11968,2018-01-21,562,562,1.0,484864.227,862.747734875445,600,1.06761565836299,547867.634,913.112723333333,0.5,0,3,0.380681818181818,0.144918646694215,1063,ashley_furniture,Home,Home Furnishings
11969,2018-01-28,588,588,1.0,685662.658,1166.09295578231,621,1.05612244897959,718418.738,1156.8739742351,0.5,0,4,0.386363636363636,0.149276859504132,1063,ashley_furniture,Home,Home Furnishings
11970,2018-02-04,628,628,1.0,592075.397,942.795218152866,657,1.04617834394904,615133.467,936.276205479452,0.5,0,5,0.392045454545455,0.153699638429752,1063,ashley_furniture,Home,Home Furnishings
11971,2018-02-11,775,775,1.0,897126.315,1157.58234193548,811,1.04645161290323,922588.425,1137.5936189889,0.5,0,6,0.397727272727273,0.158186983471074,1063,ashley_furniture,Home,Home Furnishings
11972,2018-02-18,1098,1098,1.0,1071696.544,976.04421129326,1148,1.04553734061931,1113181.754,969.670517421603,0.5,0,7,0.403409090909091,0.162738894628099,1063,ashley_furniture,Home,Home Furnishings
